Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
11/20/2022,United States,5,Katia,Bueno,Buen producto,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3CXWQ5G999IDJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
11/19/2022,United States,3,marlee,It’s ok,I don’t mind this stroller however the sun shade part drives me nuts. It’s not super simple to attach and it falls off easy. I do like how this stroller is a little more durable than other umbrella strollers.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RDI7DTINCO1JJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/19/2022,United States,5,Mahir Gonzalez,Perfecto!,Calidad y precio va genial! Es ligero y cómodo. Mis hijos duermen en el carrito en paseos largos.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RO2SQVSC8TUOQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/17/2022,United States,5,customer,semi recline lightweight stroller,"Very compact and light weight.Wheels locks for storage.Wheels spin 360 while using it.I wish it reclined more but it doesnt due to the cross bars on the back of the seat.Find myself tilting stroller back on 2 wheels to allow child to recline and lay down.Hood with ventalation on the back is a plus.Great for the price,Light and compact.Closing it is difficult with sandals or open shoe.Have to use the top of foot to unlock and lift metal bar.It is very hard to do.I bend down with my hand and cant seem to get it either.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1XXAHKMLLZ6AW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
11/15/2022,United States,5,Bubba's sidekick,The walker,"The walker, it’s a cute little walker and perfect in so many ways except I did not find it so light weight when it comes to working with the baby. Don’t get me wrong it is not heavy but it is not just perfectly lightweight I hope that makes sense. Second it is not so easily to fold. I leave mine open in the garage and use it to walk around in the area of our home. I don’t fold it up and stick it in my car as I wish that I was able to do easily I’ve had others that I found much easier to work with. I would absolutely recommend the stroller for justice reason because it is really easy to work with it roles very easy it is a great stroller for taking walks. Again in so many ways the stroller is perfect unfortunately being a grandmother I’ve had many strollers to compare it to and the folding part it’s not that easy. So if you’re going to use it to keep at home and walk around with this would be the perfect stroller.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R36YK1UL5ZNVBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/13/2022,United States,4,Alina Kolloge,Not for tall people,"We needed a cheap stroller for an international trip and it's been working okay so far, but it's a bit uncomfortable to push since the handles are low and can't be adjusted. If you're 5'8 and taller you won't be able to really stand up straight while pushing it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1MD6L0CLUX1IU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,3,B07GGHVL64,Color: Blue,
11/13/2022,United States,5,Jon Ramsey,Nice lightweight stroller,This stroller is nice and lightweight. Easy to fold and unfold. Wish it had more storage on then bottom but overall a great buy. Great for traveling,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1N9VJ0M60WAHX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
11/11/2022,United States,5,Jenna M,very convenient for short time travel,"Easy to fold, light, use less space in the truck. Basically u cant expect more for a 50 bucks item given the inflation. I like it so far.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3PMWUE4VQ0378/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
11/11/2022,United States,5,Happy,Nothing wrong with this stroller.,"Should we just get the cheap China one? Yes. The fold-lock latch sticks sometimes and the plastic hook that keeps the stroller in the folded position is a little chintzy, but otherwise this stroller is perfect for what you'll need it for. I can open and close it with the use of one arm. Fits diagonally or slanted upright in the back of a compact SUV, or lay it down across the backseat footwells. The buckle is simple and easy. Adjustments are easy. Glides smooth, wheels are grippy, has a little clearance for curbs, very lightweight. Excellent storage underneathe for how small it is.My only complaints, but which I assume are common to all strollers: 1) even in the upright position, there's some slouching (hasn't seemed to matter), 2) pushing stroller one-handed is difficult, 3) cupholders are too small. Yes, ladies and gentlemen, these cupholders will hold soda cans but not your coffee mug.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R37U1L9POK4GKX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,5,B07P1YSC18,Color: Gray,
11/10/2022,United States,2,Mohsin Lodhi,Doesn't move properly,The front wheels don't turn. I've had friends and family mess with it because everytime someone uses it they wonder what's wrong with the front wheels.Otherwise it was easy to build and it looks nice but if it doesn't move properly than what's the point?,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1TADQO6248FP5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
11/10/2022,United States,5,Daevinee martinez,Great buy,Great buy. Thanks,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2WJIDGVTCC3IU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
11/08/2022,United States,5,Jaspreet Kaur,Good for fold,I like it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1F6OWZ3DDNPJ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/07/2022,United States,5,Gutture,It’s so convenient and surprisingly light weight but heavy duty.,"Amazing stroller, it’s heavy duty. My daughter is 18 months she weighs almost 40 pounds and she’s extremely tall. Great product for the price!",https://m.media-amazon.com/images/I/71ZLIK1NnML._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R2TT1COVI2IQBR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
11/07/2022,United States,1,Paul Dominguez,Not good,"Not a good stroller, I don’t recommend anyone buying this",,,TRUE,https://www.amazon.com/gp/customer-reviews/R16QGTPSSPY20T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
11/06/2022,United States,5,Amazon Customer,Simple!,"This is a simple MiMis stroller! Easy to use, store and takes up less room I'm my car.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2KIHO4Z8Z5523/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/05/2022,United States,3,Larell,Does the job,Lightweight and easy to use,,,TRUE,https://www.amazon.com/gp/customer-reviews/REZMP1O04NQTD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/04/2022,United States,3,Cat,Front wheels are awful!!!,"Very disappointed in what I’m having to go through to get new front wheels for the defected ones that came with this stroller! Just going to send the whole thing back and find something different. They keep wanting a picture of the problem, but the problem is when you push the stroller and front wheels don’t work worth a darn, especially trying to turn and maneuver the front!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R28QZKAAQZ07MV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/04/2022,United States,5,Johnathan Bowen,Buy it!,The absolute best bang for your buck! I love how easy this stroller is to move & fold. It fits in my trunk well also!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R9HY0CE41FBYK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
11/04/2022,United States,2,Carly,Alright could be better,The stroller came quickly and is easy to put together but be aware the front wheels do not turn so you have to do wheelies to make any turns. I didn’t receive the sun shade with my order and have not received a response for weeks. So costumer service is not great.It’s not a bad lightweight stroller for small trips just could use some updates.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RBQQHYAEECOBF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
11/04/2022,United States,5,Johnaldon Alik,So comfortable,"Love it, easy to use or carried, lightweight.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R23JOXK4V1JYLE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
11/02/2022,United States,3,Maddie,Some issues,"I find it annoying to fold up, and the front wheels lock up sometimes while trying to walk with it. It’s extreeeeemely lightweight, which is great after switching from a heavy graco stroller",,,TRUE,https://www.amazon.com/gp/customer-reviews/R242SZ2T9P1TLW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
11/01/2022,United States,2,OHIO Shopper,Keep looking,Front wheels do not turn and right wheel does not touch the ground. Sun shade comes off constantly.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2SZAWV9ZN1ASL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
10/31/2022,United States,1,B. Montell-camacho,Good stroller for about 4 months,"This was an okay stroller for about 3 1/2 months to 4 months of light use. Then it completely fell apart. I contacted the seller and after about 2 weeks waiting for a response they said the warranty is for 90 days only and good luck. the latching mechanism to keep the stroller open or close is not good, it has unfinished exposed metal that broke and not the stroller is unusable. i would not recommend",,,TRUE,https://www.amazon.com/gp/customer-reviews/RPBAGTDQJ09K8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
10/31/2022,United States,1,Christina soto,Poor quality,Broke within two months of using.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3PO4USOHJH98K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07P1YSC18,Color: Gray,
10/30/2022,United States,5,Fito Gooddeeds,it fits perfectly,it's good!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RV9J1VJEAUH9U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
10/29/2022,United States,4,Amazon Customer,Nice stroller,Nice stroller. Light weight. Easy to put together. Easy to open and close. I wanted this stroller for the 5 point harness. Only thing I think could be better is the foot rest. The foot rest isn't wide enough and is so flimsy . Grand child foot keeps slipping off even with shoes on that have traction on the bottom of the shoe.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R13ECUK5576WJX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,2,B07GGHVL64,Color: Blue,
10/28/2022,United States,1,Michael T. Fitzgerald,Worst Customer Service Ever!!!!,"I have a 3D mini stroller that I bought in May 2022 via Amazon and a bolt/cap and two spacers fell off. Much like some other reviews I saw here, I wanted to obtain replacements.I called Summer Infant (as neither the Consumer Contact Form nor the Live Chat function were working) at their the offices in Rhode Island and was on hold for over a half hour with with three callers ahead of me and then was disconnected just before 5pm when they were about to close.I called the next morning and was on hold for another half hour with two callers ahead of me and eventually chose the option to be called back. They called me back and informed me that they would not provide a replacement nut and spacers, my three month warranty had expired, and my only solution was to buy another stroller despite the fact that is only five months old and broke due to poor manufacturing.I then found out that Summer Infant was bought by an Atlanta-based company called Kids2 in June 2022. I'm not sure if Kids2 will continue to operate under the Summer Infant brand but, if they do, they should stand by their products and do something about the absolutely terrible customer service and the essentially worthless product warranty. Will not buy Summer Infant products ever again.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2AEENUQGMF3VR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,7,B07P1YSC18,Color: Gray,
10/28/2022,United States,5,Amanda Panza,Great cheap stroller,"My daughter is 10 month and 23lbs. This stroller is perfect. Its lightweight, folds small, and easy to use. Front wheel locks are a pain at first but after they are clicked off then no problems.",https://m.media-amazon.com/images/I/81-AQB-o8YL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R1V0AT1S14QEG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,3,B07GGHVL64,Color: Blue,
10/28/2022,United States,5,Kim Seymour,A great stroller,I like the different adjustments it has to lay back or sit up. Easy to maneuver and turn.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1X5RQFHNJ0IEA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
10/27/2022,United States,4,Amber Bailey,Good but could use some upgrades,"This is a good stroller for the price, but I wish the cup holders were a bit wider and more sturdy, they're made of a soft material so it's easier to knock the drinks out, and the back of the stroller where your baby lays against comes forward and isn't kept back when your baby leans forward.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R19N9QS7ML8JZ9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
10/26/2022,United States,5,Barbara C,Nice and easy,"I purchased this stroller as an alternative to a heavy duty one. It has become the most used stroller because it is so light and easy to fold. The box did come damaged, but the stroller did not have any damage on it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RRW0PEU4SNRGP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
10/26/2022,United States,4,ellebelle317,worked well for international travel,"It's not perfect, but for the price, it's a pretty good light stroller. We took it to Spain, it was really helpful through the airports and on outings. It's not super sturdy, and whenever we needed to lift it up to carry down some steps or up a curb, it felt like the stroller was going to close on us, even with our toddler sitting in it... like the latch would get undone and it would start to collapse, so we'd have to push it back in place. But it did the job and returned in one piece. Glad we bought it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RU8XBI3E9TLDB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,9,B07GGHVL64,Color: Blue,
10/26/2022,United States,5,April Vaino,Great buy,"This is everything I wanted in a lightweight stroller to walk my daughter and keep my son it. It's sturdy enough to hold things and protect my son's eyes from the sun. It's worth the 50 bucks. I bought a 30 dollar on from Walmart,it fell apart and sucked so bad. I definitely recommend this.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RBUBFESGSJ00N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
10/25/2022,United States,2,Jerrilyn Hernandez,Not easy to push,Nice light weight stroller but hard to push because of the wheels,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3M8W8GCN4QHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
10/25/2022,United States,5,Heidee Yvete Lopez,Great buy!,"Very practical, easy to assemble and my daughter loves it. It’s great for travel.",https://m.media-amazon.com/images/I/81uTXQeVkYL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R1NA4C5QQ4IWR7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
10/25/2022,United States,2,Lynn K.,"More features than cheap umbrella strollers, but not great","I bought this stroller for airport travel with my 1 year old. He’s now 2 and I feel like I’m waiting for the back wheels to snap off. They are very wobbly; the back axles bent about 6 months into owning it so they make me nervous. It’s also hard to steer. I need two hands to turn and it pulls left. I also own a $20 stroller that doesn’t have these problems. This one is nice for the height (I’m 5’8” and don’t have to bend over), the extra storage, and cup holders, but I wouldn’t buy it again.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R1EDLERANVS9V8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07P1YSC18,Color: Gray,
10/25/2022,United States,4,Dani,Sooo easy to use,"Loved this stroller. I personally don't like those big bulky strollers so I got this one for my 8 month old and its perfect for her. Fast, and easy to handle. I didn't really like the thing that goes over their head to protect them from the sun because every time I pull it over it pops out all crooked from one side, and I know its on right. other than that its greattt",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3E2QU478C7G5O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,2,B07P1YSC18,Color: Gray,
