Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
06/01/2021,United States,1,LG,Very small blades,This is an awful blender! Blades are so small than can barely blend whatever you put in it. It leaves big chunks of foods untouched. I was so terribly disappointed with this product. I do not recommend it at all!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2LPRQJDJJ227K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/30/2021,United States,1,GIO NYC,You get what you pay for,"The proverbial you get what you pay for. It was inexpensive, but the reviews seemed good. So it was a major disappointment when the liquid started leaking out of the bottom after only a few uses. Turns out the plastic base had cracked. Not equipped to handle frozen fruits for smoothies. We are now searching again for another blender as we tossed that one. We had discarded the box, or we would have returned it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2PMYOU2SYRF0S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/29/2021,United States,5,JREeten,I'd buy this one again!,The first use was to make a Strawberry Milk Shake!!!! Yummy!!!! This passed the test!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RYUC5ZCW0BJKZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
05/28/2021,United States,4,Not2day,Loud but really works!,Nice!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R61X4S3PJSOQX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/28/2021,United States,5,Sam Mcluhan,Recommended,Working fine since last 1 year.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R38GP1UCNGPKQ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/25/2021,United States,3,Bridget,Not good with ice,This blender is disappointing and does not chop ice effectively like my Nutribullet can.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1BHKGOOUVVCP5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/24/2021,United States,3,Ernest Steven Fernandez,$55 got on sale for $28,Bought this on sale its standard loud blender which is loud. Blends the same as my old $20 one.Except the wide base seems to bring everything down better than the smaller cone based blenders do in my opinion.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RV9Z99ZH32SKJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/24/2021,United States,5,Elizabeth,Love it.,Very easy to use and clean love making my smoothies and homemade salsa with it.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R1MR4EK8UFAX7S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
05/22/2021,United States,3,Roy M.,doesnt last,"We have ordered this blender twice, first on had the bottom seal go out and it started leaking, this one cracked and chipped. We think it should be replace and we shouldnt have to order anothe none. Please contact us.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R38XO308J9D7U0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/21/2021,United States,3,Barbara Lucks,Not good for making my smoothies,"I DO NOT like this blender! I use a blender exclusively for making smoothies. This machine does not completely blend the ingredients which include finely chopped parsley, very small pieces of celery, cooked prunes, and blueberries. I put water in first and loosely add the other ingredients. After blending for at least a minute on the smoothie setting there are still chunks of the prune, berries, and celery.I sorely miss my cheap (under $25 Oster or my Hamilton Beach $18) Walmart blenders that effortlessly made perfect smoothies. I broke the glass jars to those blenders and decided to order from Amazon for convenience. Now I'm sad.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R19EJ9EFKT1KJ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,3,B0086DY572,Color: Black | Style: Blender,
05/19/2021,United States,4,BETTY BROOKS,a good choice to purchase,enjoying making healthy drinks,,,TRUE,https://www.amazon.com/gp/customer-reviews/R83QZDW2TAG12/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/19/2021,United States,5,Jessica Y,Awesome blender...would recommend,Blending power is great! My daughters love using it to make shakes and the consistency is nice. The noise level is to be expected since it's a blender. The blade comes apart for easy cleaning.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2G85W9ED9IV7D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/19/2021,United States,4,Dookaughs,Great for the price,"Blends well as expected, longer your blend, the better the result. Lasts for two years with daily use, just bought second on; so i own two jars. Although the blade seems to need replacement every year about, idk 10 bucks on amazon. They get louder over time with wear and tear, until the internal bearings brake free. They so wear in with pulse modes but it does increase wear. Its a well built machine like a mazda but its not an exotic",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1N85NBZQ89Y91/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
05/12/2021,United States,4,Jan,A good buy,Haven't done much yet to comment,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2CETAEW0CKW7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/12/2021,United States,3,Margareth,"The item is fragile, shake the panel while is on","It is okay, but not great",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3RQYNYBIS5FX6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/12/2021,United States,1,Anon,Wouldn’t recommend,It worked 4-5 times then the bottom piece came off and broke.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1IC00KKXW4UZS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
05/12/2021,United States,1,Julie,Horrible Product! Cheap!,I had blender two months and it started leaking. Worthless piece of junk. You get what you pay for.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3JOXIU2OOGJH0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/08/2021,United States,1,MercyPeace,Not original.,"This blender is not an original product from Hamilton Beach. From the first day i got it, The lid is different from the picture. It makes a loud noise. It came without a manual and the. I recently bought a real Hamilton Beach blender and saw a big difference. Less noice , the lid is as shown on the picture, less noise. The cup is not plain it has some designs on it,",,,TRUE,https://www.amazon.com/gp/customer-reviews/R13USA6QF3C0EL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/06/2021,United States,3,yvette,Blender,Don’t know got for my daughter and she said it works great,,,TRUE,https://www.amazon.com/gp/customer-reviews/R39BC6WXQBANZF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/05/2021,United States,1,Oscar,Blender not working after 40 days,The blender is not crushing ice after 40 days.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1ITMVCQR8JIA4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/05/2021,United States,3,doogie,struggles to crush just ice,"struggles to crush just ice which is the whole reason i got it, considering its called the wave crusher one would assume it would be capable of crushing ice. but still it works very well for smoothie/shake like mixes that have liquid and weight to push the ice into the blades. it is a little bit small though it only makes about 34 liquid ounces worth of smoothie max. which is perfect for me as single bachelor but i could see a two person home or a family having an issue with its lack of size. overall though im happy with it does everything besides crush just ice by itself very well.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1HO3V4K08QG3V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/05/2021,United States,5,Martha Lisa Briley,This is worth the price you pay for it and it is on the cheaper side.,"This blender has amazing blending power. I make smoothies using ice cubes and the blender makes my smoothie without any chunks of ice in it. I clean my blender by using soapy water and I run the blender for a few seconds, rinse out and it's looks like new again. It is a bit loud but I don't mind because it works so well.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3L9Y8X35BZDLG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/03/2021,United States,1,Fellow Traveler,AMENDING EARLIER RECOMMENDATION,"After extensive research, wife picked this blender out of many. She has always used one for years and is very happy with her selection and feels it offers good value and performance for the money.UPDATED REVIEW: After using only 4.5 weeks, blender stopped working. Upon closer examination, it was found that half of the teeth in the gear drive located in the blender base was made of PLASTIC and NOT METAL resulting in a complete meltdown and disintergration (sp.) of 1/2 of the plastic teeth of the gear drive rendering the blender totally inoperable.As the return period for a return of the item to Amazon had just expired, we had no choice, but to discard the virtually new blender and seek out another, more durable high quality brand. Based on this unfortunate experience, this product is NOT RECOMMENDED.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1MZCSK68NSKHP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,10,B0086DY572,Color: Black | Style: Blender,
05/03/2021,United States,5,Michael Morris,Excellent power shake blender,The performance far exceeds the price point,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3DYJLI8LTQAXN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
05/03/2021,United States,4,jerry isreal,Crushes ice very well,Works very good.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3U5LKBCZG5UUC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
05/01/2021,United States,2,B.J.,Not Worth Your Money!!,"If My Friend Had Not Paid For This Item For My Birthday, I Would Send It Back!! I Wouldn't Pay 5 Cents For This Blender!!! It Only Works With Thawed Out Fruits &'Veggies ( For Making Smoothies) It Does NOT Crush Ice Like It Says. It Also Does Not Puree Everything Smoothly!! So Disappointed In This Blender!! I Never Received The Warranty In My Email Either 😡",,,FALSE,https://www.amazon.com/gp/customer-reviews/RN4JELD3POHAC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
04/29/2021,United States,1,Dani bo bani,Doesn’t blend,Didn’t blend anything. I made the same smoothie I always make (I have a small Oster) and this didn’t do anything,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3P70EFX90I5ER/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/29/2021,United States,5,book lady,Gets the job done!,I bought this for my sister-in-law who had a surgery that required all her food to be pureed for weeks. This blender did a great job.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R12CJSYMPEWZO3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
04/28/2021,United States,3,Teresa,Not,The sticker that shows the letters was already halfOff,,,TRUE,https://www.amazon.com/gp/customer-reviews/RD8OM8LSZOHZT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/28/2021,United States,2,rogelio stavill,Lid does not work,Lid is hard to remove and add ice hole is too small,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3QPBPZB7WN596/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
04/27/2021,United States,5,Amazon Customer,That I can count on Blender to work evry time and at the speed that I want..,Liked all functions of this Blender especially the slower speeds I can manage and yet not too noisy.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RHSNTBV1KCYTK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/27/2021,United States,5,Jessie Miller,Blender,I love my new blender! It’s one of the best that I have ever had!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2ZR8XMXCGGBWJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
04/27/2021,United States,2,constanza mallol,"It doesn’t blend finely, it leaves chunks even after minutes blending","It doesn’t really blend easily for smoothies, not finely",,,TRUE,https://www.amazon.com/gp/customer-reviews/RV2TIXA6A43NS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/26/2021,United States,1,Amazon Customer,Worst design ever!,"It’s hard to clean, really only has 6 speeds, noisy, spits smoothie out the unsealable vent, up-facing blades make product wants to go out the top & finally, food gets caught in the narrow space around the blade unit at the bottom of the glass container. The only good feature is that the gasket is attached, not separate.I feel like someone thought they should make it differently but didn’t bother to try it out!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1Z3XK98ST4KG0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/25/2021,United States,1,Heather H,Doesn’t work,"This is the worst blender I’ve ever had, the blender that was from the 90s I replaced worked better than this. The blender won’t purée or chop anything, the blades just spin around the middle and doesn’t pull in anything from the sides. I wish I didn’t buy this because now I have to buy another blender that will actually work.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R31EOBFG1Q5XXW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/25/2021,United States,1,Ruth O'Toole,Flawed design - does not blend anything,"The blades and carafe are poorly designed. This blender simply does not blend anything. I wrote to Hamilton-Beach asking for a refund and they did not answer. My daughter continued to use it for her daily smoothies until I got a replacement. She needed to stop the motor every two seconds and reposition the food manually with a spoon. Blend stop stir, blend stop stir--it takes forever to produce a smoothie which isn't even smooth. Also, the built-in rubber gasket disintegrated quickly and it is not a separate piece so not replaceable. The bottom rim of the carafe chipped in the first week. I recommend choosing a different brand. I don't know who they have on their engineering team, but those people need to go back to school!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2J1YTB1EBKQI5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/23/2021,United States,5,Amazon Customer,Me encanta,Muy buena llego súper rápido y muy fasil de limpiar,,,TRUE,https://www.amazon.com/gp/customer-reviews/RQWGS7QZ2NQ1H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/23/2021,United States,4,MaryFriend Carter,Superb Blending; Top needs Improvement,"This blender makes smoothies better than any I have owned. The only thing I dislike is the top for two reasons: (a) it doesn't have an opening to add items while blending, and (b) the top is so hard to get off I have broken fingernails getting it off.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R11PG4S68F4ULQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/23/2021,United States,2,Diane R. Parmigiani,Not impressed,"Not impressed with this blender. The lid is tough to get off. I constantly have to stop the blender, take off the lid and push the food down with a utensil because the blades can’t seem to catch it, even though the description says it made to constantly push food toward the blades. I thought I would like all the different speed options but it just makes me confused as if I used the wrong setting if something didn’t come out right.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RIJ4OERC8A3VL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
04/22/2021,United States,1,Pam F.,Noisy and going downhill quickly,Progressively louder and after within one month and 25-30 uses sounds like a metal grinder. Unfortunately just missed the Amazon return window.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3JFKR1JG97PXZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
